PdfType: central
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00
-5 -4 -3 -2 -1 1 2 3 4 5 21
  1.9275336E-07  1.5027339E-07  2.0868367E+01  2.0878646E+01  2.0579486E+01  2.0579609E+01  2.0878798E+01  2.0868265E+01  1.5027175E-07  1.9274567E-07  1.3923857E+03
  1.9425192E-07  1.5933567E-07  2.8429506E+01  2.8437147E+01  2.8145287E+01  2.8145425E+01  2.8437313E+01  2.8429376E+01  1.5933339E-07  1.9425036E-07  1.4779042E+03
  3.9671544E-08  5.1018765E-08  5.0689295E+00  5.0536353E+00  4.7947587E+00  4.7948916E+00  5.0538099E+00  5.0688299E+00  5.1014436E-08  3.9671372E-08  1.0454072E+03
  1.4677016E-07  8.2276666E-08  1.1437669E+01  1.1415419E+01  1.1192726E+01  1.1192866E+01  1.1415593E+01  1.1437559E+01  8.2279689E-08  1.4677395E-07  1.1040762E+03
  1.4888018E-07  1.9658329E-07  1.7779296E+01  1.7744922E+01  1.7539663E+01  1.7539808E+01  1.7745107E+01  1.7779183E+01  1.9657471E-07  1.4886877E-07  1.1697483E+03
  1.3943345E-07  1.6916244E-07  2.4079118E+01  2.4041359E+01  2.3842520E+01  2.3842671E+01  2.4041551E+01  2.4079011E+01  1.6916855E-07  1.3942723E-07  1.2418552E+03
  7.1273795E-08  4.6556320E-08  4.5790831E+00  4.5247836E+00  4.3506700E+00  4.3508282E+00  4.5249907E+00  4.5789728E+00  4.6554852E-08  7.1280004E-08  8.7761823E+02
  9.1830511E-08  1.7805454E-07  9.8823421E+00  9.8226921E+00  9.6795426E+00  9.6797065E+00  9.8228939E+00  9.8822248E+00  1.7805213E-07  9.1833378E-08  9.2738679E+02
  8.6871447E-08  1.1132910E-07  1.5163885E+01  1.5094070E+01  1.4964871E+01  1.4965046E+01  1.5094291E+01  1.5163768E+01  1.1132886E-07  8.6874537E-08  9.8278435E+02
  1.9396851E-07  1.7675518E-07  2.0408576E+01  2.0336592E+01  2.0212443E+01  2.0212625E+01  2.0336823E+01  2.0408460E+01  1.7675176E-07  1.9396450E-07  1.0433713E+03
