PdfType: replica
Format: lhagrid1
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  7.2759577e-13  2.0933151e-04  1.4031016e+00  1.4191971e+00  1.4191602e+00 -3.1505896e+01  1.4193077e+00  1.4193486e+00  1.4029826e+00  2.0933151e-04 -7.2759577e-13 
  4.7683717e-08 -1.3494721e-01  1.2649180e+00  1.2810739e+00  1.2810363e+00 -3.3558033e+01  1.2811857e+00  1.2812275e+00  1.2647979e+00 -1.3494717e-01  4.7683717e-08 
  2.3841858e-08 -2.5156325e-01  1.1452973e+00  1.1615136e+00  1.1614753e+00 -3.5419350e+01  1.1616271e+00  1.1616700e+00  1.1451766e+00 -2.5156325e-01  2.3841858e-08 
  4.7683717e-08 -3.4244999e-01  1.0514286e+00  1.0677053e+00  1.0676663e+00 -3.6951862e+01  1.0678203e+00  1.0678639e+00  1.0513071e+00 -3.4245005e-01  4.7683717e-08 
 -1.5894573e-08 -3.9947826e-01  9.9144018e-01  1.0077776e+00  1.0077378e+00 -3.7979851e+01  1.0078943e+00  1.0079386e+00  9.9131787e-01 -3.9947832e-01 -1.5894573e-08 
 -2.3841858e-08 -4.1349736e-01  9.7448289e-01  9.9088085e-01  9.9084026e-01 -3.8283726e+01  9.9099886e-01  9.9104422e-01  9.7435957e-01 -4.1349742e-01 -2.3841858e-08 
  0.0000000e+00 -3.7424633e-01  1.0108169e+00  1.0272752e+00  1.0272340e+00 -3.7593555e+01  1.0273950e+00  1.0274413e+00  1.0106928e+00 -3.7424633e-01  0.0000000e+00 
  5.5631002e-08 -2.7024809e-01  1.1119193e+00  1.1284382e+00  1.1283963e+00 -3.5582027e+01  1.1285595e+00  1.1286066e+00  1.1117941e+00 -2.7024809e-01  5.5631002e-08 
 -7.9472864e-09 -8.8696443e-02  1.2905949e+00  1.3071746e+00  1.3071319e+00 -3.1857063e+01  1.3072973e+00  1.3073457e+00  1.2904691e+00 -8.8696443e-02 -7.9472864e-09 
  3.1789146e-08  1.8466903e-01  1.5611049e+00  1.5777454e+00  1.5777018e+00 -2.5953943e+01  1.5778697e+00  1.5779189e+00  1.5609779e+00  1.8466903e-01  3.1789146e-08 
  0.0000000e+00  5.6569701e-01  1.9392961e+00  1.9559976e+00  1.9559529e+00 -1.7327009e+01  1.9561235e+00  1.9561738e+00  1.9391689e+00  5.6569690e-01  0.0000000e+00 
 -9.5367433e-08  1.0720617e+00  2.4428430e+00  2.4596052e+00  2.4595602e+00 -5.3404651e+00  2.4597330e+00  2.4597843e+00  2.4427152e+00  1.0720617e+00 -9.5367433e-08 
  4.7685170e-08  2.3198128e-04  1.3778965e+00  1.3944890e+00  1.3944480e+00 -2.9977755e+01  1.3946083e+00  1.3946538e+00  1.3777707e+00  2.3198128e-04  4.7682260e-08 
