PdfType: replica
Format: lhagrid1
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  9.5364520e-08 -1.7054874e-04  4.0614595e+00  4.2820392e+00  4.2820439e+00 -3.5865337e+01  4.2825904e+00  4.2825956e+00  4.0608850e+00 -1.7054877e-04  9.5370339e-08 
  1.9073487e-07 -1.1139774e-01  3.9299040e+00  4.1505685e+00  4.1505737e+00 -3.6660168e+01  4.1511273e+00  4.1511321e+00  3.9293246e+00 -1.1139774e-01  1.9073487e-07 
  0.0000000e+00 -1.9613640e-01  3.8250134e+00  4.0457654e+00  4.0457692e+00 -3.7090317e+01  4.0463285e+00  4.0463347e+00  3.8244290e+00 -1.9613643e-01  0.0000000e+00 
  0.0000000e+00 -2.4667428e-01  3.7545002e+00  3.9753380e+00  3.9753425e+00 -3.6995953e+01  3.9759088e+00  3.9759142e+00  3.7539105e+00 -2.4667428e-01  0.0000000e+00 
 -1.9073487e-07 -2.5433192e-01  3.7270393e+00  3.9479640e+00  3.9479690e+00 -3.6177990e+01  3.9485412e+00  3.9485474e+00  3.7264447e+00 -2.5433192e-01 -1.9073487e-07 
 -1.9073487e-07 -2.0938091e-01  3.7523577e+00  3.9733703e+00  3.9733756e+00 -3.4392010e+01  3.9739542e+00  3.9739604e+00  3.7517581e+00 -2.0938091e-01 -1.9073487e-07 
  9.5367433e-08 -1.0095123e-01  3.8413236e+00  4.0624242e+00  4.0624294e+00 -3.1341806e+01  4.0630155e+00  4.0630221e+00  3.8407195e+00 -1.0095122e-01  9.5367433e-08 
 -9.5367433e-08  8.3075747e-02  4.0060539e+00  4.2272425e+00  4.2272477e+00 -2.6672377e+01  4.2278395e+00  4.2278461e+00  4.0054440e+00  8.3075747e-02 -9.5367433e-08 
  3.1789146e-08  3.5618514e-01  4.2600269e+00  4.4813051e+00  4.4813099e+00 -1.9962578e+01  4.4819102e+00  4.4819174e+00  4.2594128e+00  3.5618508e-01  3.1789146e-08 
  0.0000000e+00  7.3335165e-01  4.6182194e+00  4.8395867e+00  4.8395920e+00 -1.0717287e+01  4.8401971e+00  4.8402042e+00  4.6176000e+00  7.3335165e-01  0.0000000e+00 
  1.9073487e-07  1.2311814e+00  5.0972314e+00  5.3186889e+00  5.3186936e+00  1.6408548e+00  5.3193049e+00  5.3193126e+00  5.0966058e+00  1.2311814e+00  1.9073487e-07 
 -3.8146973e-07  1.8681443e+00  5.7155304e+00  5.9370780e+00  5.9370837e+00  1.7780523e+01  5.9377027e+00  5.9377108e+00  5.7149019e+00  1.8681439e+00 -3.8146973e-07 
  1.9402555e-12 -1.8882753e-04  3.8735585e+00  4.0951777e+00  4.0951815e+00 -3.3849800e+01  4.0957704e+00  4.0957766e+00  3.8729486e+00 -1.8882750e-04 -1.9402555e-12 
  9.5367433e-08 -1.0109200e-01  3.7532325e+00  3.9749360e+00  3.9749405e+00 -3.4500469e+01  3.9755356e+00  3.9755423e+00  3.7526166e+00 -1.0109198e-01  9.5367433e-08 
  2.2252401e-07 -1.7561981e-01  3.6594496e+00  3.8812385e+00  3.8812432e+00 -3.4777172e+01  3.8818448e+00  3.8818514e+00  3.6588285e+00 -1.7561978e-01  2.2252401e-07 
  0.0000000e+00 -2.1639709e-01  3.5995848e+00  3.8214595e+00  3.8214636e+00 -3.4523510e+01  3.8220735e+00  3.8220804e+00  3.5989585e+00 -2.1639709e-01  0.0000000e+00 
 -1.9073487e-07 -2.1515077e-01  3.5819097e+00  3.8038700e+00  3.8038745e+00 -3.3545647e+01  3.8044903e+00  3.8044980e+00  3.5812781e+00 -2.1515077e-01 -1.9073487e-07 
