PdfType: replica
Format: lhagrid1
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
 -4.8506387e-13 -3.1792538e-08  1.7795597e+00  1.7832892e+00  1.7773349e+00 -1.0899582e+01  1.7775357e+00  1.7835168e+00  1.7795691e+00 -3.1785749e-08  4.8506387e-13 
 -1.1126200e-07 -3.0788660e-02  1.7448114e+00  1.7485601e+00  1.7425802e+00 -1.0990244e+01  1.7427841e+00  1.7487915e+00  1.7448208e+00 -3.0788660e-02 -1.1126200e-07 
  4.7683717e-08 -3.8696844e-02  1.7329720e+00  1.7367398e+00  1.7307347e+00 -1.0746258e+01  1.7309418e+00  1.7369752e+00  1.7329812e+00 -3.8696844e-02  4.7683717e-08 
  1.1126200e-07 -1.6565148e-02  1.7512006e+00  1.7549875e+00  1.7489569e+00 -1.0028354e+01  1.7491672e+00  1.7552267e+00  1.7512097e+00 -1.6565148e-02  1.1126200e-07 
 -4.7683717e-08  4.3701474e-02  1.8075918e+00  1.8113978e+00  1.8053416e+00 -8.6606627e+00  1.8055555e+00  1.8116412e+00  1.8076012e+00  4.3701474e-02 -4.7683717e-08 
 -6.3578291e-08  1.5121296e-01  1.9112550e+00  1.9150803e+00  1.9089986e+00 -6.4246764e+00  1.9092156e+00  1.9153277e+00  1.9112642e+00  1.5121293e-01 -6.3578291e-08 
  0.0000000e+00  3.1618264e-01  2.0724025e+00  2.0762472e+00  2.0701401e+00 -3.0528080e+00  2.0703604e+00  2.0764990e+00  2.0724118e+00  3.1618264e-01  0.0000000e+00 
  4.7683717e-08  5.5003017e-01  2.3024547e+00  2.3063190e+00  2.3001859e+00  1.7785863e+00  2.3004098e+00  2.3065743e+00  2.3024638e+00  5.5003017e-01  4.7683717e-08 
  0.0000000e+00  8.6549449e-01  2.6141486e+00  2.6180313e+00  2.6118734e+00  8.4565563e+00  2.6121013e+00  2.6182916e+00  2.6141584e+00  8.6549449e-01  0.0000000e+00 
  3.1789146e-08  1.2767557e+00  3.0216639e+00  3.0255668e+00  3.0193830e+00  1.7439398e+01  3.0196140e+00  3.0258315e+00  3.0216737e+00  1.2767557e+00  3.1789146e-08 
  0.0000000e+00  1.7995673e+00  3.5407548e+00  3.5446768e+00  3.5384674e+00  2.9264906e+01  3.5387008e+00  3.5449448e+00  3.5407639e+00  1.7995670e+00  0.0000000e+00 
  0.0000000e+00  2.4514928e+00  4.1889830e+00  4.1929235e+00  4.1866889e+00  4.4559612e+01  4.1869259e+00  4.1931963e+00  4.1889920e+00  2.4514928e+00  0.0000000e+00 
 -4.7686626e-08 -1.5893601e-08  1.7467140e+00  1.7505946e+00  1.7444338e+00 -1.0623793e+01  1.7446535e+00  1.7508444e+00  1.7467234e+00 -1.5895543e-08 -4.7680807e-08 
 -3.1789146e-08 -2.8263075e-02  1.7145479e+00  1.7184480e+00  1.7122611e+00 -1.0672884e+01  1.7124848e+00  1.7187028e+00  1.7145575e+00 -2.8263075e-02 -3.1789146e-08 
